=========================================
Job ID          : 21074079
Node            : clx-a-02
PTM type        : acet_k
Model types     : cnn_gru cnn_bilstm
Conv layers list: 1 2 3
RNN layers list : 1 2 3
Started at      : Wed Mar  4 04:25:45 AM EST 2026
=========================================

=== Running config: model=cnn_gru, conv_layers=1, rnn_layers=1, epochs=35 ===
Epoch 016 | train_loss=0.1260 | val_loss=0.8757 | val_mcc=0.4534 | val_f1=0.7098
Epoch 017 | train_loss=0.1173 | val_loss=0.9516 | val_mcc=0.4530 | val_f1=0.7079
Epoch 018 | train_loss=0.1176 | val_loss=0.9762 | val_mcc=0.4511 | val_f1=0.7065
Epoch 019 | train_loss=0.1111 | val_loss=0.9128 | val_mcc=0.4503 | val_f1=0.7132
Epoch 020 | train_loss=0.1108 | val_loss=0.8913 | val_mcc=0.4400 | val_f1=0.6925
Epoch 021 | train_loss=0.1062 | val_loss=0.8932 | val_mcc=0.4299 | val_f1=0.6777
Epoch 022 | train_loss=0.1029 | val_loss=0.8831 | val_mcc=0.4395 | val_f1=0.6967
Epoch 023 | train_loss=0.0977 | val_loss=0.9728 | val_mcc=0.4545 | val_f1=0.7091
Epoch 024 | train_loss=0.0944 | val_loss=1.1630 | val_mcc=0.4565 | val_f1=0.7232
Epoch 025 | train_loss=0.0917 | val_loss=1.0666 | val_mcc=0.4459 | val_f1=0.6970
Epoch 026 | train_loss=0.0915 | val_loss=0.9936 | val_mcc=0.4490 | val_f1=0.7226
Epoch 027 | train_loss=0.0913 | val_loss=1.0814 | val_mcc=0.4527 | val_f1=0.7160
Epoch 028 | train_loss=0.0879 | val_loss=1.0203 | val_mcc=0.4532 | val_f1=0.7077
Epoch 029 | train_loss=0.0825 | val_loss=1.1569 | val_mcc=0.4582 | val_f1=0.7195
Epoch 030 | train_loss=0.0851 | val_loss=1.1512 | val_mcc=0.4534 | val_f1=0.7179
Epoch 031 | train_loss=0.0831 | val_loss=1.0603 | val_mcc=0.4472 | val_f1=0.7087
Epoch 032 | train_loss=0.0786 | val_loss=1.2698 | val_mcc=0.4443 | val_f1=0.7026
Epoch 033 | train_loss=0.0785 | val_loss=1.1402 | val_mcc=0.4569 | val_f1=0.7187
Epoch 034 | train_loss=0.0784 | val_loss=1.0752 | val_mcc=0.4581 | val_f1=0.7141
Epoch 035 | train_loss=0.0770 | val_loss=1.1164 | val_mcc=0.4592 | val_f1=0.7118
Best model saved to: classifier_runs/acet_k/cnn_gru/20260304_055952/model_best.pt
Finished config: model=cnn_gru, conv_layers=1, rnn_layers=3. Run dir: classifier_runs/acet_k/cnn_gru/20260304_055952

=== Running config: model=cnn_gru, conv_layers=2, rnn_layers=1, epochs=35 ===
Epoch 001 | train_loss=0.6615 | val_loss=0.6427 | val_mcc=0.2342 | val_f1=0.5342
Epoch 002 | train_loss=0.6145 | val_loss=0.6282 | val_mcc=0.3328 | val_f1=0.6980
Epoch 003 | train_loss=0.5764 | val_loss=0.5775 | val_mcc=0.3917 | val_f1=0.7079
Epoch 004 | train_loss=0.5331 | val_loss=0.5780 | val_mcc=0.3932 | val_f1=0.6721
Epoch 005 | train_loss=0.4785 | val_loss=0.5697 | val_mcc=0.4201 | val_f1=0.7100
Epoch 006 | train_loss=0.4159 | val_loss=0.5980 | val_mcc=0.4358 | val_f1=0.7003
Epoch 007 | train_loss=0.3542 | val_loss=0.6060 | val_mcc=0.4469 | val_f1=0.7133
Epoch 008 | train_loss=0.3008 | val_loss=0.7074 | val_mcc=0.4497 | val_f1=0.7131
Epoch 009 | train_loss=0.2544 | val_loss=0.7559 | val_mcc=0.4421 | val_f1=0.6999
Epoch 010 | train_loss=0.2200 | val_loss=0.6744 | val_mcc=0.4539 | val_f1=0.7217
Epoch 011 | train_loss=0.1997 | val_loss=0.8196 | val_mcc=0.4423 | val_f1=0.7034
Epoch 012 | train_loss=0.1719 | val_loss=0.8021 | val_mcc=0.4475 | val_f1=0.7153
Epoch 013 | train_loss=0.1572 | val_loss=1.0024 | val_mcc=0.4460 | val_f1=0.7042
Epoch 014 | train_loss=0.1485 | val_loss=0.9593 | val_mcc=0.4555 | val_f1=0.7176
Epoch 015 | train_loss=0.1386 | val_loss=0.9947 | val_mcc=0.4494 | val_f1=0.7106
Epoch 016 | train_loss=0.1302 | val_loss=1.0177 | val_mcc=0.4417 | val_f1=0.7231
Epoch 017 | train_loss=0.1231 | val_loss=1.0989 | val_mcc=0.4464 | val_f1=0.7058
Epoch 018 | train_loss=0.1211 | val_loss=0.9915 | val_mcc=0.4502 | val_f1=0.7220
Epoch 019 | train_loss=0.1122 | val_loss=0.9779 | val_mcc=0.4548 | val_f1=0.7196
Epoch 020 | train_loss=0.1086 | val_loss=1.1235 | val_mcc=0.4521 | val_f1=0.7237
Epoch 021 | train_loss=0.1051 | val_loss=1.0532 | val_mcc=0.4531 | val_f1=0.7290
Epoch 022 | train_loss=0.0986 | val_loss=1.1629 | val_mcc=0.4418 | val_f1=0.6986
Epoch 023 | train_loss=0.1002 | val_loss=0.9311 | val_mcc=0.4508 | val_f1=0.7239
Epoch 024 | train_loss=0.0940 | val_loss=1.0809 | val_mcc=0.4582 | val_f1=0.7201
Epoch 025 | train_loss=0.0951 | val_loss=1.0731 | val_mcc=0.4609 | val_f1=0.7237
Epoch 026 | train_loss=0.0887 | val_loss=1.1584 | val_mcc=0.4490 | val_f1=0.7233
Epoch 027 | train_loss=0.0911 | val_loss=1.1445 | val_mcc=0.4609 | val_f1=0.7220
Epoch 028 | train_loss=0.0865 | val_loss=1.1260 | val_mcc=0.4558 | val_f1=0.7120
Epoch 029 | train_loss=0.0837 | val_loss=1.1375 | val_mcc=0.4582 | val_f1=0.7309
Epoch 030 | train_loss=0.0848 | val_loss=1.0959 | val_mcc=0.4606 | val_f1=0.7245
Epoch 031 | train_loss=0.0812 | val_loss=1.0814 | val_mcc=0.4584 | val_f1=0.7145
Epoch 032 | train_loss=0.0769 | val_loss=1.2182 | val_mcc=0.4622 | val_f1=0.7223
Epoch 033 | train_loss=0.0787 | val_loss=1.2030 | val_mcc=0.4636 | val_f1=0.7152
Epoch 034 | train_loss=0.0750 | val_loss=1.2310 | val_mcc=0.4540 | val_f1=0.7215
Epoch 035 | train_loss=0.0733 | val_loss=1.2317 | val_mcc=0.4605 | val_f1=0.7071
Best model saved to: classifier_runs/acet_k/cnn_gru/20260304_064618/model_best.pt
Finished config: model=cnn_gru, conv_layers=2, rnn_layers=1. Run dir: classifier_runs/acet_k/cnn_gru/20260304_064618

=== Running config: model=cnn_gru, conv_layers=2, rnn_layers=2, epochs=35 ===
Epoch 001 | train_loss=0.6551 | val_loss=0.6179 | val_mcc=0.2981 | val_f1=0.6621
Epoch 002 | train_loss=0.5969 | val_loss=0.5723 | val_mcc=0.3939 | val_f1=0.6835
Epoch 003 | train_loss=0.5403 | val_loss=0.5375 | val_mcc=0.4583 | val_f1=0.7269
Epoch 004 | train_loss=0.4834 | val_loss=0.5404 | val_mcc=0.4828 | val_f1=0.7491
Epoch 005 | train_loss=0.4234 | val_loss=0.5296 | val_mcc=0.4755 | val_f1=0.7202
Epoch 006 | train_loss=0.3581 | val_loss=0.5577 | val_mcc=0.4977 | val_f1=0.7236
Epoch 007 | train_loss=0.2983 | val_loss=0.5805 | val_mcc=0.4947 | val_f1=0.7384
Epoch 008 | train_loss=0.2492 | val_loss=0.5723 | val_mcc=0.4963 | val_f1=0.7371
Epoch 009 | train_loss=0.2124 | val_loss=0.6519 | val_mcc=0.5010 | val_f1=0.7399
Epoch 010 | train_loss=0.1794 | val_loss=0.6814 | val_mcc=0.4956 | val_f1=0.7315
Epoch 011 | train_loss=0.1585 | val_loss=0.7611 | val_mcc=0.4966 | val_f1=0.7296
Epoch 012 | train_loss=0.1472 | val_loss=0.7817 | val_mcc=0.4900 | val_f1=0.7206
Epoch 013 | train_loss=0.1330 | val_loss=0.8462 | val_mcc=0.5083 | val_f1=0.7373
Epoch 014 | train_loss=0.1245 | val_loss=0.7273 | val_mcc=0.5042 | val_f1=0.7339
Epoch 015 | train_loss=0.1142 | val_loss=0.9193 | val_mcc=0.5103 | val_f1=0.7396
Epoch 016 | train_loss=0.1109 | val_loss=0.8824 | val_mcc=0.4948 | val_f1=0.7221
Epoch 017 | train_loss=0.1033 | val_loss=0.8159 | val_mcc=0.5040 | val_f1=0.7308
Epoch 018 | train_loss=0.1003 | val_loss=1.0502 | val_mcc=0.4995 | val_f1=0.7241
Epoch 019 | train_loss=0.0986 | val_loss=1.0422 | val_mcc=0.4843 | val_f1=0.7384
